sample,cuda_ms,wall_ms,kind,phase,group,layout,host,weight_bytes,pinned_source_live_bytes,q,past,batch,semantic
50,0.22540800273418427,0.23602694272994995,measured,compute,2,,,28351488,,1,256,1,decode_real_history
51,0.2242240011692047,0.23294193670153618,measured,compute,2,,,28351488,,1,256,1,decode_real_history
52,0.2210880070924759,0.23000594228506088,measured,compute,2,,,28351488,,1,256,1,decode_real_history
53,0.2237440049648285,0.232660211622715,measured,compute,2,,,28351488,,1,256,1,decode_real_history
54,0.2250880002975464,0.23404601961374283,measured,compute,2,,,28351488,,1,256,1,decode_real_history
55,0.2226880043745041,0.23167626932263374,measured,compute,2,,,28351488,,1,256,1,decode_real_history
56,0.2253119945526123,0.23401668295264244,measured,compute,2,,,28351488,,1,256,1,decode_real_history
57,0.22303999960422516,0.23209769278764725,measured,compute,2,,,28351488,,1,256,1,decode_real_history
58,0.22726400196552277,0.23593474179506302,measured,compute,2,,,28351488,,1,256,1,decode_real_history
59,0.22627200186252594,0.23498386144638062,measured,compute,2,,,28351488,,1,256,1,decode_real_history
60,0.22387200593948364,0.23268721997737885,measured,compute,2,,,28351488,,1,256,1,decode_real_history
61,0.22390399873256683,0.2328171394765377,measured,compute,2,,,28351488,,1,256,1,decode_real_history
62,0.22409600019454956,0.23301178589463234,measured,compute,2,,,28351488,,1,256,1,decode_real_history
63,0.22579200565814972,0.23484183475375175,measured,compute,2,,,28351488,,1,256,1,decode_real_history
64,0.22518399357795715,0.23387977853417397,measured,compute,2,,,28351488,,1,256,1,decode_real_history
65,0.22115199267864227,0.2298019826412201,measured,compute,2,,,28351488,,1,256,1,decode_real_history
66,0.4731200039386749,0.483551062643528,measured,compute,2,,,28351488,,1,256,1,decode_real_history
67,0.2555519938468933,0.2662399783730507,measured,compute,2,,,28351488,,1,256,1,decode_real_history
68,0.2329919934272766,0.24223513901233673,measured,compute,2,,,28351488,,1,256,1,decode_real_history
69,0.25968000292778015,0.2687559463083744,measured,compute,2,,,28351488,,1,256,1,decode_real_history
70,0.2338559925556183,0.24291779845952988,measured,compute,2,,,28351488,,1,256,1,decode_real_history
71,0.225055992603302,0.23404089733958244,measured,compute,2,,,28351488,,1,256,1,decode_real_history
72,0.2290239930152893,0.2379612997174263,measured,compute,2,,,28351488,,1,256,1,decode_real_history
73,0.23107199370861053,0.2398919314146042,measured,compute,2,,,28351488,,1,256,1,decode_real_history
74,0.22684800624847412,0.2359510399401188,measured,compute,2,,,28351488,,1,256,1,decode_real_history
75,0.225055992603302,0.23396313190460205,measured,compute,2,,,28351488,,1,256,1,decode_real_history
76,0.22726400196552277,0.23619085550308228,measured,compute,2,,,28351488,,1,256,1,decode_real_history
77,0.2285120040178299,0.23668212816119194,measured,compute,2,,,28351488,,1,256,1,decode_real_history
78,0.2258239984512329,0.23484835401177406,measured,compute,2,,,28351488,,1,256,1,decode_real_history
79,0.2250239998102188,0.23399107158184052,measured,compute,2,,,28351488,,1,256,1,decode_real_history
80,0.22700800001621246,0.23607630282640457,measured,compute,2,,,28351488,,1,256,1,decode_real_history
81,0.22732800245285034,0.23596594110131264,measured,compute,2,,,28351488,,1,256,1,decode_real_history
82,0.22921599447727203,0.2382858656346798,measured,compute,2,,,28351488,,1,256,1,decode_real_history
83,0.22275200486183167,0.23183785378932953,measured,compute,2,,,28351488,,1,256,1,decode_real_history
84,0.22307200729846954,0.23180106654763222,measured,compute,2,,,28351488,,1,256,1,decode_real_history
85,0.22198399901390076,0.23095589131116867,measured,compute,2,,,28351488,,1,256,1,decode_real_history
86,0.2526080012321472,0.2614022232592106,measured,compute,2,,,28351488,,1,256,1,decode_real_history
87,0.22339199483394623,0.23206230252981186,measured,compute,2,,,28351488,,1,256,1,decode_real_history
88,0.22099199891090393,0.22985273972153664,measured,compute,2,,,28351488,,1,256,1,decode_real_history
89,0.2253440022468567,0.2340800128877163,measured,compute,2,,,28351488,,1,256,1,decode_real_history
90,0.2234240025281906,0.23200688883662224,measured,compute,2,,,28351488,,1,256,1,decode_real_history
91,0.2210559993982315,0.22980710491538048,measured,compute,2,,,28351488,,1,256,1,decode_real_history
92,0.2231999933719635,0.2319449558854103,measured,compute,2,,,28351488,,1,256,1,decode_real_history
93,0.2218559980392456,0.23072492331266403,measured,compute,2,,,28351488,,1,256,1,decode_real_history
94,0.23555199801921844,0.24421373382210732,measured,compute,2,,,28351488,,1,256,1,decode_real_history
95,0.22291199862957,0.2319919876754284,measured,compute,2,,,28351488,,1,256,1,decode_real_history
96,0.2231680005788803,0.23198919370770454,measured,compute,2,,,28351488,,1,256,1,decode_real_history
97,0.22323200106620789,0.23199431598186493,measured,compute,2,,,28351488,,1,256,1,decode_real_history
98,0.22403199970722198,0.23297499865293503,measured,compute,2,,,28351488,,1,256,1,decode_real_history
99,0.2264000028371811,0.23500900715589523,measured,compute,2,,,28351488,,1,256,1,decode_real_history
100,0.2221119999885559,0.23104390129446983,measured,compute,2,,,28351488,,1,256,1,decode_real_history
101,0.22297599911689758,0.2319924533367157,measured,compute,2,,,28351488,,1,256,1,decode_real_history
102,0.22329600155353546,0.23197010159492493,measured,compute,2,,,28351488,,1,256,1,decode_real_history
103,0.24265600740909576,0.2514682710170746,measured,compute,2,,,28351488,,1,256,1,decode_real_history
104,0.22297599911689758,0.2319207414984703,measured,compute,2,,,28351488,,1,256,1,decode_real_history
105,0.2202879935503006,0.22899825125932693,measured,compute,2,,,28351488,,1,256,1,decode_real_history
106,0.2221119999885559,0.23095402866601944,measured,compute,2,,,28351488,,1,256,1,decode_real_history
107,0.28963199257850647,0.29921019449830055,measured,compute,2,,,28351488,,1,256,1,decode_real_history
108,0.23868800699710846,0.24812715128064156,measured,compute,2,,,28351488,,1,256,1,decode_real_history
109,0.22444799542427063,0.23355381563305855,measured,compute,2,,,28351488,,1,256,1,decode_real_history
110,0.22313599288463593,0.232011079788208,measured,compute,2,,,28351488,,1,256,1,decode_real_history
111,0.2517760097980499,0.2606380730867386,measured,compute,2,,,28351488,,1,256,1,decode_real_history
112,0.22300800681114197,0.23190397769212723,measured,compute,2,,,28351488,,1,256,1,decode_real_history
113,0.22099199891090393,0.2298681065440178,measured,compute,2,,,28351488,,1,256,1,decode_real_history
114,0.22208000719547272,0.23088185116648674,measured,compute,2,,,28351488,,1,256,1,decode_real_history
115,0.22515200078487396,0.2339659258723259,measured,compute,2,,,28351488,,1,256,1,decode_real_history
116,0.22329600155353546,0.2320166677236557,measured,compute,2,,,28351488,,1,256,1,decode_real_history
117,0.2218559980392456,0.23101503029465675,measured,compute,2,,,28351488,,1,256,1,decode_real_history
118,0.2199680060148239,0.22876495495438576,measured,compute,2,,,28351488,,1,256,1,decode_real_history
119,0.2261440008878708,0.23514218628406525,measured,compute,2,,,28351488,,1,256,1,decode_real_history
120,0.22515200078487396,0.23405905812978745,measured,compute,2,,,28351488,,1,256,1,decode_real_history
121,0.22310400009155273,0.23192819207906723,measured,compute,2,,,28351488,,1,256,1,decode_real_history
122,0.22441600263118744,0.23313984274864197,measured,compute,2,,,28351488,,1,256,1,decode_real_history
123,0.22473600506782532,0.2338150516152382,measured,compute,2,,,28351488,,1,256,1,decode_real_history
