run,stage,model,direction,batch,q,steps,arm,cut,policy,sample,e2e_ms,prefill_ms,decode_mean_ms,first_errors,last_errors
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,Cresident,2,priority,3,13.553228378295898,4.321298122406006,3.074510097503662,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,Rresident,2,priority,1,15.658313751220703,5.899068832397461,3.250972112019857,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,Rresident,2,priority,2,16.966571807861328,6.377552509307861,3.5271546045939126,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,Rresident,2,priority,3,17.828745365142822,6.5458455085754395,3.7582764625549316,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,C0,2,window2,1,60.98475742340088,15.484986305236816,15.14656146367391,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,C0,2,window2,2,62.37190866470337,15.980125904083252,15.441097736358643,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,C0,2,window2,3,62.46134567260742,15.963343143463135,15.474601904551188,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,R0,2,window2,1,63.29020404815674,16.926112174987793,15.436966101328531,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,R0,2,window2,2,63.7198920249939,17.28630304336548,15.45906670888265,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,R0,2,window2,3,65.81156349182129,17.71485996246338,16.011162439982098,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,C1,1,priority,1,37.94199085235596,14.28191089630127,7.677298863728841,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,C1,1,priority,2,49.47324323654175,15.148930072784424,11.263495763142904,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,C1,1,priority,3,46.949241161346436,17.70295286178589,9.469111760457357,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,C1,2,priority,1,32.061434745788574,12.189094066619873,6.549350420633952,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,C1,2,priority,2,31.688241958618164,11.120333194732666,6.79898468653361,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,C1,2,priority,3,31.81553316116333,12.946406841278076,6.227536201477051,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,C1,3,priority,1,49.40631914138794,18.48745822906494,10.161460081736246,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,C1,3,priority,2,50.513378620147705,20.042367935180664,9.957075595855713,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,C1,3,priority,3,50.45701885223389,19.9881010055542,9.998204708099365,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,R1,2,priority,1,33.04503107070923,15.096746921539307,5.887007554372151,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
