direction,q,side,policy,phase,node,end,sample,warmup,correct,requested_delay_ms,local_activation_arrival_ms,activation_ack_ms,post_activation_weight_wait_ms,subsequent_compute_cuda_ms,finite_work_complete_ms,weight_bytes,weight_work_ms,activation_event_prepare_ms,activation_copy_call_ms,activation_post_call_submit_ms,activation_completion_wait_ms,activation_host_ms,activation_cuda_ms,activation_gpu_start_ms,activation_gpu_end_ms
A-B,1,sender,chunk,zero,A,sender,2,False,True,0,0.7389225959777832,0.9047431945800781,15.662781238555908,0.4246399998664856,17.771249771118164,201433088,16.944337368011475,0.03699827194213867,0.011752128601074219,0.006865024566650391,0.028560161590576172,0.08417558670043945,0.020479999482631683,0.7940160036087036,0.8144959807395935
A-B,1,sender,chunk,zero,A,sender,3,False,True,0,0.710176944732666,0.8796706199645996,15.548863887786865,0.4795520007610321,17.65945291519165,201433088,16.757687091827393,0.036975860595703125,0.011479377746582031,0.006556987762451172,0.02945995330810547,0.0844721794128418,0.02070399932563305,0.7653120160102844,0.7860159873962402
A-B,1,sender,chunk,zero,A,sender,4,False,True,0,0.7123241424560547,0.9105591773986816,15.545701503753662,0.7081599831581116,17.918309211730957,201433088,16.799598693847656,0.03649282455444336,0.011599063873291016,0.006908893585205078,0.02832937240600586,0.08333015441894531,0.020320000126957893,0.7670720219612122,0.7873920202255249
A-B,1,sender,chunk,zero,A,sender,5,False,True,0,0.7315530776977539,0.8809957504272461,15.706516742706299,0.438975989818573,17.796743392944336,201433088,16.951796054840088,0.03725433349609375,0.011957168579101562,0.006636142730712891,0.028716564178466797,0.084564208984375,0.020447999238967896,0.7874559760093689,0.8079040050506592
A-B,1,sender,chunk,zero,A,sender,6,False,True,0,0.7202520370483398,0.958064079284668,15.431028842926025,0.6640959978103638,17.815566539764404,201433088,16.794976711273193,0.05664682388305664,0.017813682556152344,0.016613006591796875,0.023081302642822266,0.11415481567382812,0.03094400092959404,0.7949439883232117,0.8258879780769348
A-B,1,sender,chunk,zero,A,sender,7,False,True,0,0.7050399780273438,0.8930063247680664,15.577971935272217,0.48931199312210083,17.712681770324707,201433088,16.794724464416504,0.03764772415161133,0.011815071105957031,0.006891727447509766,0.028701305389404297,0.08505582809448242,0.02067199908196926,0.7613760232925415,0.7820479869842529
A-B,1,sender,chunk,zero,A,sender,8,False,True,0,0.7027745246887207,0.8754754066467285,15.676274299621582,0.42368000745773315,17.717726707458496,201433088,16.875571250915527,0.037405967712402344,0.011988162994384766,0.006587028503417969,0.028708934783935547,0.08469009399414062,0.020640000700950623,0.7586879730224609,0.7793279886245728
A-B,1,sender,chunk,zero,A,sender,9,False,True,0,0.668245792388916,0.9342079162597656,15.541920185089111,0.7603200078010559,17.95050048828125,201433088,16.769761562347412,0.04748106002807617,0.013709068298339844,0.016682147979736328,0.023525238037109375,0.10139751434326172,0.02751999907195568,0.7334079742431641,0.7609279751777649
A-B,1,sender,chunk,zero,A,sender,10,False,True,0,0.7053704261779785,0.9185338020324707,15.76651382446289,0.4222399890422821,17.844128131866455,201433088,17.035053730010986,0.0410614013671875,0.012485504150390625,0.006716251373291016,0.02823925018310547,0.08850240707397461,0.020479999482631683,0.7652480006217957,0.7857279777526855
A-B,1,sender,chunk,zero,B,receiver,1,False,True,0,0.6024608612060547,,0.000823974609375,1.1604160070419312,2.263942003250122,0,0,0.21127700805664062,0.07817196846008301,0.03881192207336426,0.011753082275390625,0.3400139808654785,0.11187200248241425,0.8219519853591919,0.9338240027427673
A-B,1,sender,chunk,zero,B,receiver,2,False,True,0,0.5883097648620605,,0.0007390975952148438,1.0077439546585083,2.0478579998016357,0,0,0.19704198837280273,0.06356167793273926,0.03566718101501465,0.011011838912963867,0.3072826862335205,0.09516800194978714,0.7919359803199768,0.8871039748191833
A-B,1,sender,chunk,zero,B,receiver,3,False,True,0,0.5765821933746338,,0.0009059906005859375,1.034816026687622,2.052389144897461,0,0,0.19520807266235352,0.05791902542114258,0.03453207015991211,0.010627985000610352,0.29828715324401855,0.08777599781751633,0.7781760096549988,0.8659520149230957
A-B,1,sender,chunk,zero,B,receiver,4,False,True,0,0.5989990234375,,0.0007719993591308594,0.9987199902534485,2.0679659843444824,0,0,0.20657587051391602,0.06263017654418945,0.03667402267456055,0.011193990707397461,0.3170740604400635,0.09577599912881851,0.8121920228004456,0.9079679846763611
A-B,1,sender,chunk,zero,B,receiver,5,False,True,0,0.5922389030456543,,0.0008940696716308594,0.9916800260543823,2.022732973098755,0,0,0.19448494911193848,0.05722999572753906,0.034568071365356445,0.010545015335083008,0.296828031539917,0.08755200356245041,0.7931519746780396,0.8807039856910706
A-B,1,sender,chunk,zero,B,receiver,6,False,True,0,0.6283299922943115,,0.000904083251953125,1.019327998161316,2.1234397888183594,0,0,0.20647716522216797,0.06251883506774902,0.036054134368896484,0.011284828186035156,0.31633496284484863,0.09484799951314926,0.84169602394104,0.9365440011024475
A-B,1,sender,chunk,zero,B,receiver,7,False,True,0,0.5844600200653076,,0.0007290840148925781,1.147007942199707,2.1770870685577393,0,0,0.19503521919250488,0.0573577880859375,0.0369420051574707,0.011018037796020508,0.3003530502319336,0.08860799670219421,0.7858880162239075,0.8744959831237793
A-B,1,sender,chunk,zero,B,receiver,8,False,True,0,0.5709340572357178,,0.0008990764617919922,0.99372798204422,2.008244752883911,0,0,0.1946249008178711,0.05779099464416504,0.035180091857910156,0.010935068130493164,0.29853105545043945,0.08851200342178345,0.7719039916992188,0.8604159951210022
A-B,1,sender,chunk,zero,B,receiver,9,False,True,0,0.5676131248474121,,0.0006389617919921875,0.9984959959983826,2.0284008979797363,0,0,0.21396088600158691,0.05887103080749512,0.03464388847351074,0.011184215545654297,0.31866002082824707,0.08899199962615967,0.787551999092102,0.8765439987182617
A-B,1,sender,chunk,zero,B,receiver,10,False,True,0,0.5958638191223145,,0.0007898807525634766,1.0308480262756348,2.0874698162078857,0,0,0.2034778594970703,0.060897111892700195,0.03551793098449707,0.011604070663452148,0.3114969730377197,0.09212800115346909,0.8061119914054871,0.8982399702072144
A-B,1,sender,chunk,delay2,A,sender,1,False,True,2,2.8293728828430176,1.0503473281860352,13.210678577423096,0.6363840103149414,17.769676685333252,201433088,16.720742225646973,0.056697845458984375,0.021563053131103516,0.016865253448486328,0.02354574203491211,0.11867189407348633,0.035679999738931656,2.9040000438690186,2.9396800994873047
A-B,1,sender,chunk,delay2,A,sender,2,False,True,2,2.8225650787353516,1.0060558319091797,13.266298294067383,0.6892160177230835,17.827112197875977,201433088,16.72606086730957,0.05816221237182617,0.018424034118652344,0.016239643096923828,0.023726940155029297,0.11655282974243164,0.0318400003015995,2.8994240760803223,2.9312639236450195
A-B,1,sender,chunk,delay2,A,sender,3,False,True,2,2.8494715690612793,1.0585236549377441,13.182682037353516,0.6708160042762756,17.805007457733154,201433088,16.714383125305176,0.057679176330566406,0.018007278442382812,0.016341209411621094,0.023492813110351562,0.11552047729492188,0.03145600110292435,2.9256319999694824,2.957087993621826
A-B,1,sender,chunk,delay2,A,sender,4,False,True,2,2.833655834197998,1.0436158180236816,13.2191801071167,0.6930559873580933,17.877201080322266,201433088,16.72444486618042,0.05801200866699219,0.018311023712158203,0.016635894775390625,0.023591041564941406,0.11654996871948242,0.032416000962257385,2.909759998321533,2.942176103591919
A-B,1,sender,chunk,delay2,A,sender,5,False,True,2,2.819159984588623,0.9405250549316406,13.284470081329346,0.7161279916763306,17.803253173828125,201433088,16.801528930664062,0.03969717025756836,0.011934757232666016,0.007275104522705078,0.028222084045410156,0.08712911605834961,0.02067199908196926,2.877631902694702,2.898303985595703
A-B,1,sender,chunk,delay2,A,sender,6,False,True,2,2.816539764404297,0.9929032325744629,13.09053373336792,0.4060159921646118,17.337482929229736,201433088,16.694730758666992,0.04103279113769531,0.011956214904785156,0.007076740264892578,0.028236865997314453,0.0883026123046875,0.02054399996995926,2.876447916030884,2.8969919681549072
A-B,1,sender,chunk,delay2,A,sender,7,False,True,2,2.837707042694092,1.015143871307373,13.026726722717285,0.38518399000167847,17.296327114105225,201433088,16.673768043518066,0.03981590270996094,0.011767387390136719,0.007045745849609375,0.02849102020263672,0.08712005615234375,0.020479999482631683,2.8964478969573975,2.9169280529022217
A-B,1,sender,chunk,delay2,A,sender,8,False,True,2,2.838995933532715,0.9779667854309082,13.05542802810669,0.41014400124549866,17.313880920410156,201433088,16.67023468017578,0.03949928283691406,0.011870384216308594,0.007182598114013672,0.027538776397705078,0.0860910415649414,0.020160000771284103,2.8968958854675293,2.917056083679199
A-B,1,sender,chunk,delay2,A,sender,9,False,True,2,2.818786144256592,0.9988856315612793,13.093608379364014,0.390175998210907,17.333059310913086,201433088,16.716010093688965,0.04019880294799805,0.011857986450195312,0.007353305816650391,0.02805185317993164,0.08746194839477539,0.020800000056624413,2.8775999546051025,2.898400068283081
A-B,1,sender,chunk,delay2,A,sender,10,False,True,2,2.8616251945495605,1.0294461250305176,13.116030216217041,0.40992000699043274,17.448663234710693,201433088,16.806186199188232,0.04035234451293945,0.011819839477539062,0.006878376007080078,0.02858448028564453,0.08763504028320312,0.020479999482631683,2.9212160110473633,2.9416959285736084
A-B,1,sender,chunk,delay2,B,receiver,1,False,True,2,2.8056178092956543,,0.0007159709930419922,1.004639983177185,4.27318811416626,0,0,0.20363903045654297,0.05911898612976074,0.03698587417602539,0.01071619987487793,0.31046009063720703,0.0910400003194809,3.0160319805145264,3.107072114944458
A-B,1,sender,chunk,delay2,B,receiver,2,False,True,2,2.7939038276672363,,0.0007929801940917969,1.0017919540405273,4.244207859039307,0,0,0.1972060203552246,0.057747840881347656,0.03532099723815918,0.011420965194702148,0.3016958236694336,0.08899199962615967,2.9978559017181396,3.086848020553589
A-B,1,sender,chunk,delay2,B,receiver,3,False,True,2,2.8128881454467773,,0.0008697509765625,1.0178879499435425,4.3204569816589355,0,0,0.22751307487487793,0.06112504005432129,0.03588294982910156,0.010893106460571289,0.33541417121887207,0.09177599847316742,3.047231912612915,3.139008045196533
A-B,1,sender,chunk,delay2,B,receiver,4,False,True,2,2.803433895111084,,0.0007450580596923828,1.0028799772262573,4.271778106689453,0,0,0.21375322341918945,0.05850577354431152,0.035073041915893555,0.011311054229736328,0.31864309310913086,0.0891840010881424,3.0243520736694336,3.1135358810424805
A-B,1,sender,chunk,delay2,B,receiver,5,False,True,2,2.762847900390625,,0.0007548332214355469,1.0133119821548462,4.243982791900635,0,0,0.204758882522583,0.06133008003234863,0.035008907318115234,0.012933015823364258,0.31403088569641113,0.09145600348711014,2.9735679626464844,3.065023899078369
A-B,1,sender,chunk,delay2,B,receiver,6,False,True,2,2.7678189277648926,,0.0009331703186035156,1.0397119522094727,4.252336025238037,0,0,0.1953878402709961,0.05899810791015625,0.03449296951293945,0.010318994522094727,0.2991979122161865,0.08899199962615967,2.9696640968322754,3.0586559772491455
A-B,1,sender,chunk,delay2,B,receiver,7,False,True,2,2.7761900424957275,,0.0008158683776855469,0.9930559992790222,4.245471954345703,0,0,0.20871591567993164,0.06218290328979492,0.0379490852355957,0.01257181167602539,0.32141971588134766,0.09507200121879578,2.9924159049987793,3.0874879360198975
A-B,1,sender,chunk,delay2,B,receiver,8,False,True,2,2.7616820335388184,,0.0008251667022705078,0.9898560047149658,4.197141885757446,0,0,0.19512701034545898,0.0586090087890625,0.034938812255859375,0.01067209243774414,0.299346923828125,0.08851200342178345,2.970207929611206,3.058720111846924
A-B,1,sender,chunk,delay2,B,receiver,9,False,True,2,2.7767281532287598,,0.0008113384246826172,0.9910399913787842,4.212264060974121,0,0,0.1943979263305664,0.05869889259338379,0.03609824180603027,0.011411905288696289,0.30060696601867676,0.09027200192213058,2.977152109146118,3.0674240589141846
A-B,1,sender,chunk,delay2,B,receiver,10,False,True,2,2.783590078353882,,0.000888824462890625,1.0090559720993042,4.273661851882935,0,0,0.21269512176513672,0.06262087821960449,0.037676095962524414,0.012823104858398438,0.32581520080566406,0.09593600034713745,3.0041921138763428,3.100127935409546
A-B,1,sender,chunk,jitter,A,sender,1,False,True,1.7610915177657862,2.5963187217712402,1.0539350509643555,13.747890949249268,0.6787840127944946,18.11929941177368,201433088,17.018688678741455,0.05905628204345703,0.025029659271240234,0.017262935638427734,0.003772258758544922,0.10512113571166992,0.03961599990725517,2.656064033508301,2.6956799030303955
A-B,1,sender,chunk,jitter,A,sender,2,False,True,5.784865279063607,6.687458038330078,1.0536327362060547,9.219034194946289,0.5153279900550842,17.509370803833008,201433088,16.713749885559082,0.040194034576416016,0.012202739715576172,0.007172107696533203,0.027658462524414062,0.08722734451293945,0.02051199972629547,6.746304035186768,6.766816139221191
A-B,1,sender,chunk,jitter,A,sender,3,False,True,6.606343030729371,7.359689712524414,1.050208568572998,8.734147071838379,0.6684799790382385,17.855994701385498,201433088,16.765015125274658,0.05795764923095703,0.017582416534423828,0.016700267791748047,0.022987842559814453,0.11522817611694336,0.030880000442266464,7.435743808746338,7.466623783111572
A-B,1,sender,chunk,jitter,A,sender,4,False,True,5.872852407613883,6.734591007232666,1.047037124633789,9.31999158859253,0.6568959951400757,17.801417350769043,201433088,16.73467445373535,0.058071136474609375,0.017903804779052734,0.016303062438964844,0.023237228393554688,0.11551523208618164,0.031328000128269196,6.810751914978027,6.842080116271973
A-B,1,sender,chunk,jitter,A,sender,5,False,True,5.3351628789642005,6.177708148956299,1.0081772804260254,9.86215877532959,0.650879979133606,17.741817951202393,201433088,16.726852893829346,0.05788278579711914,0.017914295196533203,0.01645660400390625,0.023507118225097656,0.11576080322265625,0.03152000159025192,6.254015922546387,6.28553581237793
A-B,1,sender,chunk,jitter,A,sender,6,False,True,3.0802124870144594,3.9046030044555664,0.9572253227233887,12.168882846832275,0.6716160178184509,17.744351863861084,201433088,16.64308500289917,0.05804777145385742,0.017745018005371094,0.016276836395263672,0.023634910583496094,0.11570453643798828,0.031231999397277832,3.980736017227173,4.01196813583374
A-B,1,sender,chunk,jitter,A,sender,7,False,True,1.2608217841359082,2.0947351455688477,1.0400619506835938,14.068949222564697,0.7555199861526489,18.001556873321533,201433088,16.828943729400635,0.05845308303833008,0.018014907836914062,0.016415119171142578,0.02341318130493164,0.11629629135131836,0.03142400085926056,2.1715519428253174,2.2029759883880615
A-B,1,sender,chunk,jitter,A,sender,8,False,True,4.527099036774619,5.36125373840332,1.1044878959655762,10.817001342773438,0.6704000234603882,17.9949631690979,201433088,16.911582946777344,0.05818653106689453,0.018062114715576172,0.016455650329589844,0.0935220718383789,0.18622636795043945,0.02800000086426735,5.437151908874512,5.465151786804199
A-B,1,sender,chunk,jitter,A,sender,9,False,True,2.488322992482754,3.3154540061950684,1.0864810943603516,13.120009899139404,0.5239359736442566,18.087448120117188,201433088,17.147937297821045,0.05786752700805664,0.01802539825439453,0.016266345977783203,0.08077096939086914,0.17293024063110352,0.022143999114632607,3.3913919925689697,3.4135360717773438
A-B,1,sender,chunk,jitter,A,sender,10,False,True,5.370533310217103,6.212148189544678,0.9870996475219727,9.69038200378418,0.42048001289367676,17.341808795928955,201433088,16.695467948913574,0.03983259201049805,0.01187896728515625,0.0068149566650390625,0.028135299682617188,0.08666181564331055,0.02054399996995926,6.270624160766602,6.291168212890625
A-B,1,sender,chunk,jitter,B,receiver,1,False,True,1.7610915177657862,2.5832676887512207,,0.0008189678192138672,1.379647970199585,4.434630870819092,0,0,0.20429182052612305,0.05903220176696777,0.03638005256652832,0.012216806411743164,0.3119208812713623,0.08985599875450134,2.794464111328125,2.884320020675659
A-B,1,sender,chunk,jitter,B,receiver,2,False,True,5.784865279063607,6.598629951477051,,0.0009860992431640625,1.0795520544052124,8.16933798789978,0,0,0.21204090118408203,0.07440900802612305,0.03737902641296387,0.013147830963134766,0.3369767665863037,0.10726399719715118,6.818719863891602,6.925983905792236
A-B,1,sender,chunk,jitter,B,receiver,3,False,True,6.606343030729371,7.4180638790130615,,0.0007991790771484375,1.1513279676437378,9.038265943527222,0,0,0.1962728500366211,0.0764002799987793,0.0341947078704834,0.01115107536315918,0.31801891326904297,0.10646399855613708,7.6212158203125,7.727680206298828
A-B,1,sender,chunk,jitter,B,receiver,4,False,True,5.872852407613883,6.724663972854614,,0.0008089542388916016,1.1165759563446045,8.329092979431152,0,0,0.210737943649292,0.08258295059204102,0.03480100631713867,0.011887311935424805,0.3400092124938965,0.1136000007390976,6.943327903747559,7.0569281578063965
A-B,1,sender,chunk,jitter,B,receiver,5,False,True,5.3351628789642005,6.172255039215088,,0.0008370876312255859,1.5072959661483765,8.13326907157898,0,0,0.19436883926391602,0.05846714973449707,0.0360260009765625,0.010723114013671875,0.29958510398864746,0.08928000181913376,6.373216152191162,6.462495803833008
A-B,1,sender,chunk,jitter,B,receiver,6,False,True,3.0802124870144594,3.8967859745025635,,0.000823974609375,1.011072039604187,5.356308221817017,0,0,0.19513916969299316,0.05833697319030762,0.034668922424316406,0.011250019073486328,0.2993950843811035,0.08876799792051315,4.098720073699951,4.187488079071045
A-B,1,sender,chunk,jitter,B,receiver,7,False,True,1.2608217841359082,2.1018669605255127,,0.0007679462432861328,0.9927999973297119,3.784700870513916,0,0,0.193040132522583,0.05962085723876953,0.034487009048461914,0.010509014129638672,0.2976570129394531,0.08934400230646133,2.3014400005340576,2.3907840251922607
A-B,1,sender,chunk,jitter,B,receiver,8,False,True,4.527099036774619,5.417295932769775,,0.0007760524749755859,1.202239990234375,7.098355770111084,0,0,0.2068309783935547,0.06294918060302734,0.036667823791503906,0.012945890426635742,0.3193938732147217,0.09484799951314926,5.631008148193359,5.725855827331543
A-B,1,sender,chunk,jitter,B,receiver,9,False,True,2.488322992482754,3.3726119995117188,,0.0008909702301025391,0.9933120012283325,4.806518077850342,0,0,0.19422507286071777,0.05857992172241211,0.034362077713012695,0.01041722297668457,0.29758429527282715,0.08825600147247314,3.573024034500122,3.6612799167633057
A-B,1,sender,chunk,jitter,B,receiver,10,False,True,5.370533310217103,6.142987251281738,,0.0007998943328857422,0.9962239861488342,7.5855560302734375,0,0,0.1940000057220459,0.0583341121673584,0.035394906997680664,0.011513948440551758,0.2992429733276367,0.0888959988951683,6.343743801116943,6.432640075683594
A-B,1,sender,window2,zero,A,sender,1,False,True,0,0.744880199432373,0.9800992012023926,14.941387176513672,0.657151997089386,17.36519718170166,201433088,16.29990530014038,0.04751873016357422,0.013407230377197266,0.016705036163330078,0.023577213287353516,0.10120820999145508,0.027264000847935677,0.8103359937667847,0.8375999927520752
A-B,1,sender,window2,zero,A,sender,2,False,True,0,0.7537450790405273,0.8855137825012207,14.761667251586914,0.39184001088142395,16.824936866760254,201433088,16.19447612762451,0.03762006759643555,0.012069225311279297,0.00669097900390625,0.028409957885742188,0.08479022979736328,0.020416000857949257,0.8098880052566528,0.8303040266036987
